rank,streamer,stream_start,avg_avg_viewers
3,summit1g,28-Feb-16,15172.83333
3,summit1g,21-Feb-16,14717.4
3,summit1g,14-Feb-16,12022
3,summit1g,7-Feb-16,11857.6
3,summit1g,31-Jan-16,12453.42857
3,summit1g,24-Jan-16,16972.9
3,summit1g,17-Jan-16,12073.125
3,summit1g,10-Jan-16,12528.5
3,summit1g,3-Jan-16,12139.14286
3,summit1g,27-Dec-15,11409.28571
3,summit1g,20-Dec-15,16514.16667
3,summit1g,13-Dec-15,15660.14286
3,summit1g,6-Dec-15,20269.4
3,summit1g,29-Nov-15,13461.83333
3,summit1g,22-Nov-15,12759.33333
3,summit1g,15-Nov-15,12952.75
3,summit1g,8-Nov-15,12606.16667
3,summit1g,1-Nov-15,19227.33333
3,summit1g,25-Oct-15,20154
3,summit1g,18-Oct-15,12638.28571
3,summit1g,11-Oct-15,13447.28571
3,summit1g,4-Oct-15,19708.33333
3,summit1g,27-Sep-15,11578.16667
3,summit1g,20-Sep-15,13708.4
3,summit1g,13-Sep-15,13848.75
3,summit1g,6-Sep-15,11747
3,summit1g,30-Aug-15,11873
3,summit1g,23-Aug-15,14111
3,summit1g,16-Aug-15,16244.6
3,summit1g,9-Aug-15,17966
3,summit1g,2-Aug-15,16399.6
3,summit1g,26-Jul-15,13898.5
3,summit1g,19-Jul-15,16101.125
3,summit1g,12-Jul-15,15136
4,ibai,14-Mar-21,65568.75
4,ibai,7-Mar-21,67480.125
4,ibai,28-Feb-21,60198.57143
4,ibai,21-Feb-21,67924.85714
4,ibai,14-Feb-21,75600.11111
4,ibai,7-Feb-21,61024.75
4,ibai,31-Jan-21,76988
4,ibai,24-Jan-21,91833.14286
4,ibai,17-Jan-21,67234.66667
4,ibai,10-Jan-21,84614.75
4,ibai,3-Jan-21,83433.44444
4,ibai,27-Dec-20,92523.57143
4,ibai,20-Dec-20,65000
4,ibai,13-Dec-20,86042.125
4,ibai,6-Dec-20,70115.88889
4,ibai,29-Nov-20,61802.375
4,ibai,22-Nov-20,66116.125
4,ibai,15-Nov-20,71889.5
4,ibai,8-Nov-20,80020
4,ibai,1-Nov-20,84916
4,ibai,25-Oct-20,73944.88889
4,ibai,18-Oct-20,77843.1
4,ibai,11-Oct-20,65051.83333
4,ibai,4-Oct-20,54101.64286
4,ibai,27-Sep-20,62869.875
4,ibai,20-Sep-20,63323.8
4,ibai,13-Sep-20,49982.28571
4,ibai,6-Sep-20,59068.55556
4,ibai,30-Aug-20,43693.9
4,ibai,23-Aug-20,36424
4,ibai,16-Aug-20,31800.16667
4,ibai,9-Aug-20,29363
4,ibai,2-Aug-20,27466.75
4,ibai,26-Jul-20,25271.33333
4,ibai,19-Jul-20,21635.83333
4,ibai,12-Jul-20,17376.6
4,ibai,5-Jul-20,25463.16667
4,ibai,28-Jun-20,23119.08333
4,ibai,21-Jun-20,24720.22222
4,ibai,14-Jun-20,23036.125
4,ibai,7-Jun-20,28693.14286
4,ibai,31-May-20,28390.77778
4,ibai,24-May-20,25537
4,ibai,17-May-20,30041.5
4,ibai,10-May-20,25102.6
4,ibai,3-May-20,28953.85714
4,ibai,26-Apr-20,23823.81818
4,ibai,19-Apr-20,19239.55556
4,ibai,12-Apr-20,22963.22222
4,ibai,5-Apr-20,29980.125
4,ibai,29-Mar-20,15353.11111
4,ibai,22-Mar-20,23442.54545
4,ibai,15-Mar-20,36331.36364
4,ibai,8-Mar-20,12751.2
4,ibai,1-Mar-20,10990.33333
4,ibai,23-Feb-20,9653.833333
4,ibai,16-Feb-20,8313.333333
4,ibai,9-Feb-20,7409.25
4,ibai,2-Feb-20,12773
4,ibai,26-Jan-20,17880
4,ibai,5-Jan-20,7878
4,ibai,8-Dec-19,37135
4,ibai,1-Dec-19,13536.5
4,ibai,20-Oct-19,5733
4,ibai,1-Sep-19,7630
4,ibai,14-Jul-19,14362.5
4,ibai,23-Jun-19,4153.5
4,ibai,16-Jun-19,10110
4,ibai,26-May-19,5293
4,ibai,19-May-19,4896
4,ibai,12-May-19,3187
4,ibai,5-May-19,6649
4,ibai,28-Apr-19,4664
4,ibai,21-Apr-19,4548.4
4,ibai,14-Apr-19,5487
4,ibai,7-Apr-19,6057.333333
4,ibai,31-Mar-19,5002.666667
4,ibai,24-Mar-19,5331.666667
4,ibai,17-Mar-19,4552.25
4,ibai,10-Mar-19,4266.666667
4,ibai,3-Mar-19,5569.666667
4,ibai,24-Feb-19,4375.333333
4,ibai,17-Feb-19,4206.333333
4,ibai,10-Feb-19,6096.5
4,ibai,3-Feb-19,3572.666667
4,ibai,27-Jan-19,4623
4,ibai,20-Jan-19,4636.5
4,ibai,13-Jan-19,4092
4,ibai,6-Jan-19,2549
4,ibai,23-Dec-18,4863
4,ibai,16-Dec-18,5805
4,ibai,9-Dec-18,33106
4,ibai,2-Dec-18,12416
4,ibai,25-Nov-18,3697
4,ibai,18-Nov-18,1860
4,ibai,11-Nov-18,2281
4,ibai,4-Nov-18,4223.333333
4,ibai,28-Oct-18,1225
4,ibai,21-Oct-18,3848
4,ibai,14-Oct-18,5930
4,ibai,7-Oct-18,4331
4,ibai,23-Sep-18,2871
4,ibai,26-Aug-18,4321
4,ibai,19-Aug-18,1089
4,ibai,5-Aug-18,1345
4,ibai,29-Jul-18,4541.5
4,ibai,22-Jul-18,3112
4,ibai,8-Jul-18,3796
4,ibai,1-Jul-18,6316
4,ibai,24-Jun-18,3331.5
4,ibai,17-Jun-18,4670.5
4,ibai,10-Jun-18,3160.5
4,ibai,3-Jun-18,1204
4,ibai,27-May-18,3054.4
4,ibai,20-May-18,4776.5
4,ibai,13-May-18,4034
4,ibai,6-May-18,3924
4,ibai,29-Apr-18,2984
4,ibai,22-Apr-18,1155
4,ibai,8-Apr-18,1626
4,ibai,1-Apr-18,4127
4,ibai,25-Mar-18,4807.4
4,ibai,18-Mar-18,4389
4,ibai,11-Mar-18,4513
4,ibai,21-Jan-18,2822.333333
4,ibai,31-Dec-17,29205.33333
4,ibai,10-Dec-17,2550
4,ibai,3-Dec-17,2210.5
4,ibai,12-Nov-17,5022
4,ibai,5-Nov-17,3861
4,ibai,15-Oct-17,3011
4,ibai,8-Oct-17,4436
4,ibai,1-Oct-17,2654
4,ibai,24-Sep-17,3139
4,ibai,3-Sep-17,2928
4,ibai,27-Aug-17,2590.8
4,ibai,6-Aug-17,2194
4,ibai,23-Jul-17,2967
4,ibai,16-Jul-17,2590
4,ibai,18-Jun-17,2955
4,ibai,4-Jun-17,2481
4,ibai,28-May-17,4709
4,ibai,21-May-17,2927
4,ibai,14-May-17,2766.5
4,ibai,30-Apr-17,2739
4,ibai,16-Apr-17,3044
4,ibai,9-Apr-17,2419
4,ibai,2-Apr-17,3652
4,ibai,26-Mar-17,4196
4,ibai,19-Mar-17,2538
4,ibai,12-Mar-17,2976
4,ibai,5-Mar-17,4343
4,ibai,26-Feb-17,1507
4,ibai,19-Feb-17,2857.5
4,ibai,5-Feb-17,2367
4,ibai,29-Jan-17,3588
4,ibai,22-Jan-17,2400
4,ibai,15-Jan-17,1927
4,ibai,8-Jan-17,2674
4,ibai,1-Jan-17,3087
4,ibai,25-Dec-16,3804
4,ibai,18-Dec-16,3423
4,ibai,6-Nov-16,1757.5
4,ibai,6-Dec-15,301
5,nickmercs,14-Mar-21,49088.66667
5,nickmercs,7-Mar-21,52183
5,nickmercs,28-Feb-21,51473.25
5,nickmercs,21-Feb-21,54887.2
5,nickmercs,14-Feb-21,52431.33333
5,nickmercs,7-Feb-21,52966
5,nickmercs,31-Jan-21,47656.4
5,nickmercs,24-Jan-21,43887.2
5,nickmercs,17-Jan-21,47808.5
5,nickmercs,10-Jan-21,48153.16667
5,nickmercs,3-Jan-21,52807
5,nickmercs,27-Dec-20,45352.4
5,nickmercs,20-Dec-20,36456
5,nickmercs,13-Dec-20,40419.83333
5,nickmercs,6-Dec-20,35666.16667
5,nickmercs,29-Nov-20,50724.85714
5,nickmercs,22-Nov-20,42205.33333
5,nickmercs,15-Nov-20,42060.6
5,nickmercs,8-Nov-20,41551.16667
5,nickmercs,1-Nov-20,40568.4
5,nickmercs,25-Oct-20,47288.66667
5,nickmercs,18-Oct-20,47518.14286
5,nickmercs,11-Oct-20,52219.75
5,nickmercs,4-Oct-20,45763.75
5,nickmercs,27-Sep-20,52568.2
5,nickmercs,20-Sep-20,48935
5,nickmercs,13-Sep-20,53082.75
5,nickmercs,6-Sep-20,56137.6
5,nickmercs,30-Aug-20,47341.83333
5,nickmercs,23-Aug-20,55636
5,nickmercs,16-Aug-20,47371.66667
5,nickmercs,9-Aug-20,51466.85714
5,nickmercs,2-Aug-20,52022.16667
5,nickmercs,26-Jul-20,42597.83333
5,nickmercs,19-Jul-20,37200.63636
5,nickmercs,12-Jul-20,46038.14286
5,nickmercs,5-Jul-20,45205.16667
5,nickmercs,28-Jun-20,43603.14286
5,nickmercs,21-Jun-20,36446.57143
5,nickmercs,14-Jun-20,34422.625
5,nickmercs,7-Jun-20,34690.71429
5,nickmercs,31-May-20,31394.33333
5,nickmercs,24-May-20,33817.2
5,nickmercs,17-May-20,30752
5,nickmercs,10-May-20,37600
5,nickmercs,3-May-20,33121.5
5,nickmercs,26-Apr-20,37502.25
5,nickmercs,19-Apr-20,27005.14286
5,nickmercs,12-Apr-20,24522.71429
5,nickmercs,5-Apr-20,19369
5,nickmercs,29-Mar-20,20841.57143
5,nickmercs,22-Mar-20,21561.71429
5,nickmercs,15-Mar-20,17922.66667
5,nickmercs,8-Mar-20,15543.57143
5,nickmercs,1-Mar-20,17446.33333
5,nickmercs,23-Feb-20,18681.6
5,nickmercs,16-Feb-20,20486.16667
5,nickmercs,9-Feb-20,13712
5,nickmercs,2-Feb-20,11630.8
5,nickmercs,26-Jan-20,16479.66667
5,nickmercs,19-Jan-20,14739.8
5,nickmercs,12-Jan-20,13803
5,nickmercs,5-Jan-20,13279.16667
5,nickmercs,29-Dec-19,14924
5,nickmercs,22-Dec-19,14054.66667
5,nickmercs,15-Dec-19,14636.22222
5,nickmercs,8-Dec-19,13390.75
5,nickmercs,1-Dec-19,13663
5,nickmercs,24-Nov-19,13020.25
5,nickmercs,17-Nov-19,15775.83333
5,nickmercs,10-Nov-19,14744
5,nickmercs,3-Nov-19,16858.14286
5,nickmercs,27-Oct-19,14856.6
5,nickmercs,20-Oct-19,17961
5,nickmercs,13-Oct-19,23088.4
5,nickmercs,6-Oct-19,12564.2
5,nickmercs,29-Sep-19,10351.85714
5,nickmercs,22-Sep-19,15330.6
5,nickmercs,15-Sep-19,20445.5
5,nickmercs,8-Sep-19,19996
5,nickmercs,1-Sep-19,21659.66667
5,nickmercs,25-Aug-19,21663.66667
5,nickmercs,18-Aug-19,18674.85714
5,nickmercs,11-Aug-19,16768
5,nickmercs,4-Aug-19,20294.11111
5,nickmercs,28-Jul-19,19839.25
5,nickmercs,21-Jul-19,14878.42857
5,nickmercs,14-Jul-19,19569.2
5,nickmercs,7-Jul-19,18350.85714
5,nickmercs,30-Jun-19,17669
5,nickmercs,23-Jun-19,17743.83333
5,nickmercs,16-Jun-19,20131
5,nickmercs,9-Jun-19,24075.6
5,nickmercs,2-Jun-19,25911.42857
5,nickmercs,26-May-19,27294.875
5,nickmercs,19-May-19,27924
5,nickmercs,12-May-19,23947.4
5,nickmercs,5-May-19,20757.57143
5,nickmercs,28-Apr-19,14282.57143
5,nickmercs,21-Apr-19,17392.2
5,nickmercs,14-Apr-19,12002.2
5,nickmercs,7-Apr-19,18717
5,nickmercs,31-Mar-19,14620.4
5,nickmercs,24-Mar-19,12761.85714
5,nickmercs,17-Mar-19,13820.42857
5,nickmercs,10-Mar-19,12717.6
5,nickmercs,3-Mar-19,16008.6
5,nickmercs,24-Feb-19,17013.33333
5,nickmercs,17-Feb-19,17159.125
5,nickmercs,10-Feb-19,17439
5,nickmercs,3-Feb-19,18069
5,nickmercs,27-Jan-19,24735.25
5,nickmercs,20-Jan-19,22462.375
5,nickmercs,13-Jan-19,21306.14286
5,nickmercs,6-Jan-19,20508.83333
5,nickmercs,30-Dec-18,24995
5,nickmercs,23-Dec-18,14148.66667
5,nickmercs,16-Dec-18,23688
5,nickmercs,9-Dec-18,26406
5,nickmercs,2-Dec-18,22913.2
5,nickmercs,25-Nov-18,27166.2
5,nickmercs,18-Nov-18,23971.83333
5,nickmercs,11-Nov-18,25137
5,nickmercs,4-Nov-18,24499.75
5,nickmercs,28-Oct-18,29611
5,nickmercs,21-Oct-18,26650.66667
5,nickmercs,14-Oct-18,20415.66667
5,nickmercs,7-Oct-18,29229.8
5,nickmercs,30-Sep-18,20494.4
5,nickmercs,23-Sep-18,27986.66667
5,nickmercs,16-Sep-18,26871.33333
5,nickmercs,9-Sep-18,29828.33333
5,nickmercs,2-Sep-18,23599.16667
5,nickmercs,26-Aug-18,26342.5
5,nickmercs,19-Aug-18,23778.6
5,nickmercs,12-Aug-18,19576.16667
5,nickmercs,5-Aug-18,17602
5,nickmercs,29-Jul-18,22036
5,nickmercs,22-Jul-18,21865.33333
5,nickmercs,15-Jul-18,24595.4
5,nickmercs,8-Jul-18,25843
5,nickmercs,1-Jul-18,24720
5,nickmercs,24-Jun-18,21186.66667
5,nickmercs,17-Jun-18,19240
5,nickmercs,10-Jun-18,12797
5,nickmercs,3-Jun-18,15086.33333
5,nickmercs,27-May-18,14677.57143
5,nickmercs,20-May-18,14652
5,nickmercs,13-May-18,13919.66667
5,nickmercs,6-May-18,17569.71429
5,nickmercs,29-Apr-18,16944.4
5,nickmercs,22-Apr-18,14339.85714
5,nickmercs,15-Apr-18,15000.16667
5,nickmercs,8-Apr-18,12928.5
5,nickmercs,1-Apr-18,14247.8
5,nickmercs,25-Mar-18,13490.2
5,nickmercs,18-Mar-18,11117.6
5,nickmercs,11-Mar-18,10349.5
5,nickmercs,4-Mar-18,9414.714286
5,nickmercs,25-Feb-18,9200.285714
5,nickmercs,18-Feb-18,9307.75
5,nickmercs,11-Feb-18,10301.6
5,nickmercs,4-Feb-18,8011.375
5,nickmercs,28-Jan-18,5533.5
5,nickmercs,21-Jan-18,4508.466667
5,nickmercs,14-Jan-18,4978.714286
5,nickmercs,7-Jan-18,4279.083333
5,nickmercs,31-Dec-17,4283.4
5,nickmercs,24-Dec-17,4535.75
5,nickmercs,17-Dec-17,3816.142857
5,nickmercs,10-Dec-17,3206
5,nickmercs,3-Dec-17,2778
5,nickmercs,26-Nov-17,3496.285714
5,nickmercs,19-Nov-17,3380.6
5,nickmercs,12-Nov-17,4693.5
5,nickmercs,5-Nov-17,4239.166667
5,nickmercs,29-Oct-17,4536
5,nickmercs,22-Oct-17,4450.166667
5,nickmercs,15-Oct-17,3564
5,nickmercs,8-Oct-17,2195.6
5,nickmercs,1-Oct-17,1894.571429
5,nickmercs,24-Sep-17,1514.8
5,nickmercs,17-Sep-17,1725.25
5,nickmercs,10-Sep-17,1744
5,nickmercs,3-Sep-17,1934
5,nickmercs,27-Aug-17,2052.833333
5,nickmercs,20-Aug-17,1967
5,nickmercs,13-Aug-17,1901.5
5,nickmercs,6-Aug-17,2145.285714
5,nickmercs,30-Jul-17,2236.2
5,nickmercs,23-Jul-17,2717.428571
5,nickmercs,9-Jul-17,2816.5
5,nickmercs,2-Jul-17,2548.666667
5,nickmercs,25-Jun-17,2143.555556
5,nickmercs,18-Jun-17,1839.75
5,nickmercs,11-Jun-17,1616.5
5,nickmercs,4-Jun-17,1331.8
5,nickmercs,28-May-17,1391.6
5,nickmercs,21-May-17,1616
5,nickmercs,14-May-17,1557.875
5,nickmercs,7-May-17,1958.75
5,nickmercs,30-Apr-17,1880.333333
5,nickmercs,23-Apr-17,2312.333333
5,nickmercs,16-Apr-17,1919.2
5,nickmercs,9-Apr-17,1789.5
5,nickmercs,2-Apr-17,2033.6
5,nickmercs,26-Mar-17,2070.5
5,nickmercs,19-Mar-17,2075.75
5,nickmercs,12-Mar-17,2284
5,nickmercs,5-Mar-17,2569.333333
5,nickmercs,26-Feb-17,2531.571429
5,nickmercs,19-Feb-17,2904.333333
5,nickmercs,12-Feb-17,2797.75
5,nickmercs,5-Feb-17,2891
5,nickmercs,29-Jan-17,3424.166667
5,nickmercs,22-Jan-17,3177
5,nickmercs,15-Jan-17,3384.857143
5,nickmercs,8-Jan-17,3560.833333
5,nickmercs,1-Jan-17,3816.5
5,nickmercs,25-Dec-16,3484.142857
5,nickmercs,18-Dec-16,3562.666667
5,nickmercs,11-Dec-16,4210.666667
5,nickmercs,4-Dec-16,3829.375
5,nickmercs,27-Nov-16,3995.6
5,nickmercs,20-Nov-16,5222
5,nickmercs,13-Nov-16,5305.571429
5,nickmercs,6-Nov-16,3993.833333
5,nickmercs,30-Oct-16,2801.833333
5,nickmercs,23-Oct-16,4498.8
5,nickmercs,16-Oct-16,4982.2
5,nickmercs,9-Oct-16,3534.857143
5,nickmercs,2-Oct-16,3953.2
5,nickmercs,25-Sep-16,3161.625
5,nickmercs,18-Sep-16,3228.8
5,nickmercs,11-Sep-16,3345.666667
5,nickmercs,4-Sep-16,3379.333333
5,nickmercs,28-Aug-16,3535.333333
5,nickmercs,21-Aug-16,4050
5,nickmercs,14-Aug-16,3866
5,nickmercs,7-Aug-16,4027.5
5,nickmercs,31-Jul-16,4444.6
5,nickmercs,24-Jul-16,4439
5,nickmercs,17-Jul-16,4132.6
5,nickmercs,10-Jul-16,4192.833333
5,nickmercs,3-Jul-16,4096
5,nickmercs,26-Jun-16,3811.571429
5,nickmercs,19-Jun-16,4095
5,nickmercs,12-Jun-16,3963.4
5,nickmercs,5-Jun-16,3688.6
5,nickmercs,29-May-16,3434.333333
5,nickmercs,22-May-16,3346.5
5,nickmercs,15-May-16,3580.2
5,nickmercs,8-May-16,3675
5,nickmercs,1-May-16,4226.4
5,nickmercs,24-Apr-16,3061.5
5,nickmercs,17-Apr-16,3060
5,nickmercs,10-Apr-16,3175
5,nickmercs,3-Apr-16,3879.5
5,nickmercs,27-Mar-16,3755.857143
5,nickmercs,20-Mar-16,2833.666667
5,nickmercs,13-Mar-16,2926.333333
5,nickmercs,6-Mar-16,2985
5,nickmercs,28-Feb-16,3234.142857
5,nickmercs,21-Feb-16,3121.25
5,nickmercs,14-Feb-16,3245.285714
5,nickmercs,7-Feb-16,2935.888889
5,nickmercs,31-Jan-16,3104.166667
5,nickmercs,24-Jan-16,3747.428571
5,nickmercs,17-Jan-16,3197.285714
5,nickmercs,10-Jan-16,2709.5
5,nickmercs,3-Jan-16,2790.333333
5,nickmercs,27-Dec-15,2560.142857
5,nickmercs,20-Dec-15,2527
5,nickmercs,13-Dec-15,2470.5
5,nickmercs,6-Dec-15,2445.166667
5,nickmercs,29-Nov-15,2477.142857
5,nickmercs,22-Nov-15,1964.4
5,nickmercs,15-Nov-15,1995.833333
5,nickmercs,8-Nov-15,1511.285714
5,nickmercs,1-Nov-15,1625
5,nickmercs,25-Oct-15,1477.5
5,nickmercs,18-Oct-15,1453.666667
5,nickmercs,11-Oct-15,1269.833333
5,nickmercs,4-Oct-15,1119.166667
5,nickmercs,27-Sep-15,1146.5
5,nickmercs,20-Sep-15,1021.142857
5,nickmercs,13-Sep-15,752.1666667
5,nickmercs,6-Sep-15,712
5,nickmercs,30-Aug-15,679.125
5,nickmercs,23-Aug-15,468.4166667
5,nickmercs,16-Aug-15,871.3333333
5,nickmercs,9-Aug-15,1016.777778
5,nickmercs,2-Aug-15,1055.833333
5,nickmercs,26-Jul-15,1090.833333
5,nickmercs,19-Jul-15,940.625
5,nickmercs,12-Jul-15,974
6,auronplay,14-Mar-21,71906
6,auronplay,7-Mar-21,68059
6,auronplay,28-Feb-21,77778.2
6,auronplay,21-Feb-21,83229.33333
6,auronplay,14-Feb-21,81748.2
6,auronplay,7-Feb-21,98900.4
6,auronplay,31-Jan-21,96306.8
6,auronplay,24-Jan-21,114967.6667
6,auronplay,17-Jan-21,132236.2
6,auronplay,10-Jan-21,179154.8333
6,auronplay,3-Jan-21,204915.6667
6,auronplay,27-Dec-20,81116.6
6,auronplay,20-Dec-20,85979.5
6,auronplay,13-Dec-20,95450
6,auronplay,6-Dec-20,93684.42857
6,auronplay,29-Nov-20,83943
6,auronplay,22-Nov-20,97441.5
6,auronplay,15-Nov-20,93353.6
6,auronplay,8-Nov-20,84804.2
6,auronplay,1-Nov-20,86324
6,auronplay,25-Oct-20,80838.85714
6,auronplay,18-Oct-20,83605.4
6,auronplay,11-Oct-20,89212.66667
6,auronplay,4-Oct-20,78615.6
6,auronplay,27-Sep-20,85434.16667
6,auronplay,20-Sep-20,85951.2
6,auronplay,13-Sep-20,71332.16667
6,auronplay,6-Sep-20,94386.2
6,auronplay,30-Aug-20,93885.2
6,auronplay,23-Aug-20,99777.4
6,auronplay,16-Aug-20,93038
6,auronplay,9-Aug-20,78677
6,auronplay,2-Aug-20,79776
6,auronplay,26-Jul-20,83214.5
6,auronplay,19-Jul-20,68173
6,auronplay,12-Jul-20,67171
6,auronplay,5-Jul-20,70393.8
6,auronplay,28-Jun-20,75119.16667
6,auronplay,21-Jun-20,93871
6,auronplay,14-Jun-20,95203.83333
6,auronplay,7-Jun-20,107487.6667
6,auronplay,31-May-20,111344.1667
6,auronplay,24-May-20,109091.4
6,auronplay,17-May-20,104319.3333
6,auronplay,10-May-20,91087.33333
6,auronplay,3-May-20,104571.8333
6,auronplay,26-Apr-20,75147.8
6,auronplay,19-Apr-20,65879.16667
6,auronplay,12-Apr-20,46125.16667
6,auronplay,5-Apr-20,48980.66667
6,auronplay,29-Mar-20,52706
6,auronplay,22-Mar-20,47640
6,auronplay,15-Mar-20,38242.85714
6,auronplay,8-Mar-20,48895.83333
6,auronplay,1-Mar-20,28047.33333
6,auronplay,23-Feb-20,45118.4
6,auronplay,16-Feb-20,42873.66667
6,auronplay,9-Feb-20,54729.2
6,auronplay,2-Feb-20,39413.33333
6,auronplay,26-Jan-20,51302
6,auronplay,19-Jan-20,45298.28571
6,auronplay,12-Jan-20,45888.25
6,auronplay,5-Jan-20,52872.75
6,auronplay,29-Dec-19,51533
6,auronplay,22-Dec-19,52897.25
6,auronplay,15-Dec-19,62983.75
6,auronplay,8-Dec-19,57665.25
6,auronplay,1-Dec-19,48397.8
6,auronplay,24-Nov-19,53914.6
6,auronplay,17-Nov-19,36665.33333
6,auronplay,10-Nov-19,9525.2
6,auronplay,3-Nov-19,10806
6,auronplay,27-Oct-19,10308
6,auronplay,20-Oct-19,10635.66667
6,auronplay,13-Oct-19,10102
6,auronplay,6-Oct-19,9278
6,auronplay,29-Sep-19,8714
6,auronplay,22-Sep-19,7615.166667
6,auronplay,15-Sep-19,10596.33333
6,auronplay,8-Sep-19,5492
7,esl_csgo,14-Mar-21,17716.66667
7,esl_csgo,7-Mar-21,22389.2
7,esl_csgo,28-Feb-21,1957.2
7,esl_csgo,21-Feb-21,18861.75
7,esl_csgo,14-Feb-21,28976.5
7,esl_csgo,7-Feb-21,1453
7,esl_csgo,31-Jan-21,1766.666667
7,esl_csgo,24-Jan-21,807.5
7,esl_csgo,17-Jan-21,1426
7,esl_csgo,27-Dec-20,3019
7,esl_csgo,13-Dec-20,27511
7,esl_csgo,6-Dec-20,2949.2
7,esl_csgo,29-Nov-20,780
7,esl_csgo,22-Nov-20,11088
7,esl_csgo,15-Nov-20,14276
7,esl_csgo,8-Nov-20,11742.5
7,esl_csgo,1-Nov-20,9069.75
7,esl_csgo,25-Oct-20,1833
7,esl_csgo,18-Oct-20,2656.333333
7,esl_csgo,11-Oct-20,7306.166667
7,esl_csgo,4-Oct-20,15694.66667
7,esl_csgo,27-Sep-20,15613.28571
7,esl_csgo,20-Sep-20,6420.714286
7,esl_csgo,13-Sep-20,15503
7,esl_csgo,6-Sep-20,19452.66667
7,esl_csgo,30-Aug-20,17959.5
7,esl_csgo,23-Aug-20,13723.25
7,esl_csgo,16-Aug-20,12574.4
7,esl_csgo,9-Aug-20,1209.833333
7,esl_csgo,2-Aug-20,1021
7,esl_csgo,26-Jul-20,1080.333333
7,esl_csgo,12-Jul-20,1199
7,esl_csgo,28-Jun-20,1088
7,esl_csgo,21-Jun-20,1453
7,esl_csgo,14-Jun-20,2481.4
7,esl_csgo,7-Jun-20,2519.833333
7,esl_csgo,31-May-20,2535.5
7,esl_csgo,24-May-20,1478.333333
7,esl_csgo,17-May-20,17525.66667
7,esl_csgo,10-May-20,22889.28571
7,esl_csgo,3-May-20,21325.25
7,esl_csgo,26-Apr-20,22340.125
7,esl_csgo,19-Apr-20,19114.57143
7,esl_csgo,12-Apr-20,2478
7,esl_csgo,5-Apr-20,40425.85714
7,esl_csgo,29-Mar-20,30085.75
7,esl_csgo,22-Mar-20,25967.85714
7,esl_csgo,15-Mar-20,21568
7,esl_csgo,8-Mar-20,4169.125
7,esl_csgo,1-Mar-20,4074
7,esl_csgo,23-Feb-20,36818.8
7,esl_csgo,16-Feb-20,1320
7,esl_csgo,9-Feb-20,1546.6
7,esl_csgo,2-Feb-20,2158
7,esl_csgo,26-Jan-20,2090.25
7,esl_csgo,29-Dec-19,5243
7,esl_csgo,22-Dec-19,1255
7,esl_csgo,8-Dec-19,13447.5
7,esl_csgo,1-Dec-19,14370.66667
7,esl_csgo,24-Nov-19,1483
7,esl_csgo,17-Nov-19,12856.5
7,esl_csgo,10-Nov-19,10813.1
7,esl_csgo,3-Nov-19,11421
7,esl_csgo,27-Oct-19,735
7,esl_csgo,20-Oct-19,1373
7,esl_csgo,13-Oct-19,11427.85714
7,esl_csgo,6-Oct-19,9806
7,esl_csgo,29-Sep-19,24196
7,esl_csgo,22-Sep-19,1233.75
7,esl_csgo,15-Sep-19,687
7,esl_csgo,8-Sep-19,738
7,esl_csgo,1-Sep-19,1557
7,esl_csgo,11-Aug-19,1589
7,esl_csgo,4-Aug-19,5767
7,esl_csgo,14-Jul-19,3331
7,esl_csgo,7-Jul-19,7265
7,esl_csgo,30-Jun-19,21357.5
7,esl_csgo,23-Jun-19,9702.666667
7,esl_csgo,16-Jun-19,12841.5
7,esl_csgo,9-Jun-19,846
7,esl_csgo,2-Jun-19,1215
7,esl_csgo,19-May-19,8000.666667
7,esl_csgo,12-May-19,11884.5
7,esl_csgo,5-May-19,2679
7,esl_csgo,28-Apr-19,17058.66667
7,esl_csgo,21-Apr-19,12170.6
7,esl_csgo,14-Apr-19,12392.66667
7,esl_csgo,7-Apr-19,3805.333333
7,esl_csgo,31-Mar-19,843.25
7,esl_csgo,24-Mar-19,1503
7,esl_csgo,17-Mar-19,1170
7,esl_csgo,3-Mar-19,18851
7,esl_csgo,24-Feb-19,52190
7,esl_csgo,17-Feb-19,38349
7,esl_csgo,10-Feb-19,31325.33333
7,esl_csgo,3-Feb-19,4272.6
7,esl_csgo,27-Jan-19,1385.5
7,esl_csgo,20-Jan-19,8688.333333
7,esl_csgo,13-Jan-19,17634.5
7,esl_csgo,6-Jan-19,495.5
7,esl_csgo,20-Dec-15,1712
7,esl_csgo,13-Dec-15,18453
7,esl_csgo,6-Dec-15,48560.75
7,esl_csgo,29-Nov-15,1029
7,esl_csgo,22-Nov-15,39938.5
7,esl_csgo,15-Nov-15,19404.6
7,esl_csgo,8-Nov-15,7424.117647
7,esl_csgo,1-Nov-15,6951.6
7,esl_csgo,25-Oct-15,10339.83333
7,esl_csgo,18-Oct-15,13538.8
7,esl_csgo,11-Oct-15,7857
7,esl_csgo,4-Oct-15,6151.5
7,esl_csgo,27-Sep-15,12013.42857
7,esl_csgo,20-Sep-15,22245.4
7,esl_csgo,13-Sep-15,9627.375
7,esl_csgo,6-Sep-15,36354.875
7,esl_csgo,23-Aug-15,3495
7,esl_csgo,16-Aug-15,201390
7,esl_csgo,9-Aug-15,4896.75
7,esl_csgo,2-Aug-15,23058.27273
7,esl_csgo,26-Jul-15,10683.85714
